,Landfill Name,State,County,Average Annual Count
2515,0,0,Cascade County,447.0
2516,0,0,Jefferson County,447.0
2517,0,0,Orange County,446.0
2518,0,0,Tompkins County,446.0
2519,0,0,Midland County,445.0
2520,0,0,Suffolk City,445.0
2521,0,0,Walker County,445.0
2522,0,0,Columbia County,444.0
2523,0,0,Pike County,444.0
2524,0,0,Washington County,440.0
2525,0,0,Chelan County,438.0
2526,0,0,McCracken County,437.0
2527,0,0,Creek County,437.0
2528,0,0,Floyd County,435.0
2529,0,0,Bartholomew County,433.0
2530,0,0,Sutter County,433.0
2531,0,0,Putnam County,431.0
2532,0,0,Van Buren County,431.0
2533,0,0,Lake County,430.0
2534,0,0,Shiawassee County,429.0
2535,0,0,Worcester County,428.0
2536,0,0,Monongalia County,428.0
2537,0,0,Lewis and Clark County,428.0
2538,0,0,Navajo County,428.0
2539,0,0,Polk County,426.0
2540,0,0,Hancock County,424.0
2541,0,0,Lawrence County,423.0
2542,0,0,Hancock County,422.0
2543,0,0,Muskogee County,422.0
2544,0,0,Adams County,421.0
2545,0,0,Klamath County,421.0
2546,0,0,Laurens County,421.0
2547,0,0,Gallatin County,420.0
2548,0,0,Matanuska-Susitna Borough,418.0
2549,0,0,Hancock County,418.0
2550,0,0,Cape Girardeau County,418.0
2551,0,0,St. Francois County,418.0
2552,0,0,Mercer County,417.0
2553,0,0,Rutland County,417.0
2554,0,0,Bradford County,417.0
2555,0,0,Belmont County,416.0
2556,0,0,Washington County,414.0
2557,0,0,Wilkes County,414.0
2558,0,0,Kosciusko County,412.0
2559,0,0,Loudon County,412.0
2560,0,0,Frederick County,412.0
2561,0,0,Oxford County,410.0
2562,0,0,Tehama County,410.0
2563,0,0,Wayne County,406.0
2564,0,0,Marion County,405.0
2565,0,0,Spalding County,404.0
2566,0,0,Darlington County,403.0
2567,0,0,Livingston County,402.0
2568,0,0,Windsor County,400.0
2569,0,0,Bastrop County,399.0
2570,0,0,Otsego County,399.0
2571,0,0,Grant County,399.0
2572,0,0,Fulton County,398.0
2573,0,0,Cole County,398.0
2574,0,0,Franklin County,397.0
2575,0,0,Christian County,396.0
2576,0,0,Genesee County,396.0
2577,0,0,Lauderdale County,395.0
2578,0,0,Laurel County,393.0
2579,0,0,Iberia Parish,392.0
2580,0,0,Barrow County,390.0
2581,0,0,Hood County,389.0
2582,0,0,Chippewa County,389.0
2583,0,0,Hawkins County,388.0
2584,0,0,Forrest County,385.0
2585,0,0,Stanly County,385.0
2586,0,0,Story County,385.0
2587,0,0,Hamblen County,384.0
2588,0,0,Twin Falls County,384.0
2589,0,0,Tuolumne County,383.0
2590,0,0,Lonoke County,383.0
2591,0,0,Natrona County,382.0
2592,0,0,Franklin County,382.0
2593,0,0,Lenoir County,381.0
2594,0,0,Jones County,381.0
2595,0,0,Sandusky County,381.0
2596,0,0,Greenwood County,381.0
2597,0,0,Carroll County,379.0
2598,0,0,Knox County,378.0
2599,0,0,Umatilla County,377.0
2600,0,0,Venango County,377.0
2601,0,0,Marion County,376.0
2602,0,0,Polk County,376.0
2603,0,0,Pottawatomie County,375.0
2604,0,0,Whiteside County,375.0
2605,0,0,Clinton County,374.0
2606,0,0,Troup County,373.0
2607,0,0,Valencia County,373.0
2608,0,0,Sauk County,373.0
2609,0,0,Jackson County,372.0
2610,0,0,Benton County,371.0
2611,0,0,Rockwall County,369.0
2612,0,0,Pike County,368.0
2613,0,0,Liberty County,368.0
2614,0,0,Granville County,368.0
2615,0,0,Baxter County,367.0
2616,0,0,Wagoner County,366.0
2617,0,0,Kershaw County,365.0
2618,0,0,Lynchburg City,365.0
2619,0,0,Sampson County,365.0
2620,0,0,Robertson County,364.0
2621,0,0,Greene County,361.0
2622,0,0,Halifax County,360.0
2623,0,0,Washington County,359.0
2624,0,0,Wayne County,357.0
2625,0,0,Pearl River County,356.0
2626,0,0,Jefferson County,356.0
2627,0,0,Oldham County,356.0
2628,0,0,Lee County,355.0
2629,0,0,Tuscola County,355.0
2630,0,0,Columbia County,355.0
2631,0,0,Marquette County,354.0
2632,0,0,Pittsylvania County,353.0
2633,0,0,Cerro Gordo County,352.0
2634,0,0,Chenango County,351.0
2635,0,0,Roane County,351.0
2636,0,0,Walton County,350.0
2637,0,0,Fauquier County,349.0
2638,0,0,Acadia Parish,349.0
2639,0,0,Kauai County,349.0
2640,0,0,Boyd County,348.0
2641,0,0,Crawford County,347.0
2642,0,0,Cache County,347.0
2643,0,0,Lincoln County,347.0
2644,0,0,Putnam County,347.0
2645,0,0,Bedford County,346.0
2646,0,0,Harrison County,346.0
2647,0,0,Pender County,345.0
2648,0,0,Columbus County,345.0
2649,0,0,DeKalb County,344.0
2650,0,0,Franklin County,343.0
2651,0,0,Nye County,341.0
2652,0,0,Van Zandt County,339.0
2653,0,0,St. Croix County,339.0
2654,0,0,Knox County,338.0
2655,0,0,Dallas County,338.0
2656,0,0,Warrick County,338.0
2657,0,0,Huron County,337.0
2658,0,0,Somerset County,336.0
2659,0,0,Vermilion Parish,335.0
2660,0,0,Kerr County,334.0
2661,0,0,Delaware County,334.0
2662,0,0,Henry County,333.0
2663,0,0,Macoupin County,333.0
2664,0,0,Lowndes County,332.0
2665,0,0,Montgomery County,332.0
2666,0,0,Portage County,330.0
2667,0,0,Montcalm County,330.0
2668,0,0,Pickaway County,329.0
2669,0,0,Tioga County,329.0
2670,0,0,Montgomery County,329.0
2671,0,0,Yuba County,327.0
2672,0,0,Dearborn County,326.0
2673,0,0,Otero County,325.0
2674,0,0,Carter County,325.0
2675,0,0,Colbert County,325.0
2676,0,0,Edgecombe County,325.0
2677,0,0,Pope County,325.0
2678,0,0,Stokes County,325.0
2679,0,0,Henry County,324.0
2680,0,0,Walker County,324.0
2681,0,0,Ashland County,324.0
2682,0,0,Lyon County,323.0
2683,0,0,York County,323.0
2684,0,0,Cherokee County,323.0
2685,0,0,Douglas County,323.0
2686,0,0,Franklin County,323.0
2687,0,0,Camden County,322.0
2688,0,0,Bannock County,322.0
2689,0,0,Coffee County,321.0
2690,0,0,McMinn County,320.0
2691,0,0,Calaveras County,320.0
2692,0,0,Tipton County,319.0
2693,0,0,Ogle County,319.0
2694,0,0,Ionia County,319.0
2695,0,0,Oneida County,319.0
2696,0,0,St. Mary Parish,319.0
2697,0,0,Hall County,318.0
2698,0,0,Waupaca County,318.0
2699,0,0,Marinette County,317.0
2700,0,0,Wood County,317.0
2701,0,0,Blount County,317.0
2702,0,0,Campbell County,317.0
2703,0,0,Walla Walla County,317.0
2704,0,0,Wise County,317.0
2705,0,0,Dickson County,316.0
2706,0,0,St. Martin Parish,316.0
2707,0,0,Queen Annes County,315.0
2708,0,0,Duplin County,315.0
2709,0,0,Levy County,315.0
2710,0,0,Jackson County,314.0
2711,0,0,Ottawa County,314.0
2712,0,0,Fayette County,314.0
2713,0,0,Allegany County,313.0
2714,0,0,McDowell County,313.0
2715,0,0,Garfield County,312.0
2716,0,0,Bristol County,311.0
2717,0,0,Mifflin County,311.0
2718,0,0,Clinton County,310.0
2719,0,0,Monroe County,310.0
2720,0,0,Beaufort County,310.0
2721,0,0,Seneca County,308.0
2722,0,0,Walker County,308.0
2723,0,0,Autauga County,308.0
2724,0,0,Lamar County,307.0
2725,0,0,Taney County,307.0
2726,0,0,Jefferson County,306.0
2727,0,0,Boone County,306.0
2728,0,0,Henry County,306.0
2729,0,0,San Patricio County,305.0
2730,0,0,Suwannee County,304.0
2731,0,0,Darke County,304.0
2732,0,0,Jefferson County,304.0
2733,0,0,St. Joseph County,303.0
2734,0,0,Kenai Peninsula Borough,303.0
2735,0,0,Franklin County,302.0
2736,0,0,Grundy County,302.0
2737,0,0,Columbia County,301.0
2738,0,0,Knox County,301.0
2739,0,0,Gibson County,301.0
2740,0,0,Gila County,301.0
2741,0,0,Ward County,301.0
2742,0,0,Hancock County,300.0
2743,0,0,Grant County,300.0
2744,0,0,Christian County,300.0
2745,0,0,Gordon County,300.0
2746,0,0,Franklin County,299.0
2747,0,0,Talbot County,299.0
2748,0,0,Catoosa County,299.0
2749,0,0,Grand Forks County,299.0
2750,0,0,Bonner County,298.0
2751,0,0,Davie County,297.0
2752,0,0,Washington County,297.0
2753,0,0,Barron County,296.0
2754,0,0,Barren County,295.0
2755,0,0,Coryell County,294.0
2756,0,0,Hardin County,294.0
2757,0,0,Shelby County,293.0
2758,0,0,Logan County,293.0
2759,0,0,Tioga County,293.0
2760,0,0,Payne County,292.0
2761,0,0,Henderson County,292.0
2762,0,0,Jefferson County,292.0
2763,0,0,Washington Parish,292.0
2764,0,0,Fremont County,291.0
2765,0,0,Rusk County,291.0
2766,0,0,Newton County,291.0
2767,0,0,Susquehanna County,290.0
2768,0,0,Cortland County,290.0
2769,0,0,Jessamine County,288.0
2770,0,0,Warren County,288.0
2771,0,0,Floyd County,288.0
2772,0,0,Sullivan County,288.0
2773,0,0,Barry County,287.0
2774,0,0,Cherokee County,287.0
2775,0,0,Campbell County,287.0
2776,0,0,Hopkins County,287.0
2777,0,0,Anderson County,286.0
2778,0,0,Lawrence County,286.0
2779,0,0,Perry County,286.0
2780,0,0,Amador County,282.0
2781,0,0,Athens County,282.0
2782,0,0,Marion County,282.0
2783,0,0,Orleans County,282.0
2784,0,0,Burnet County,281.0
2785,0,0,Starr County,281.0
2786,0,0,Russell County,281.0
2787,0,0,Carter County,280.0
2788,0,0,Macon County,280.0
2789,0,0,Ohio County,280.0
2790,0,0,Des Moines County,280.0
2791,0,0,Newaygo County,280.0
2792,0,0,Stephenson County,279.0
2793,0,0,Lincoln County,279.0
2794,0,0,Tallapoosa County,279.0
2795,0,0,Ravalli County,277.0
2796,0,0,Stephens County,277.0
2797,0,0,Washington County,277.0
2798,0,0,Boone County,276.0
2799,0,0,Habersham County,276.0
2800,0,0,Wayne County,276.0
2801,0,0,Brown County,275.0
2802,0,0,Kay County,275.0
2803,0,0,Wyoming County,274.0
2804,0,0,Dale County,274.0
2805,0,0,Shelby County,274.0
2806,0,0,Effingham County,273.0
2807,0,0,Washington County,273.0
2808,0,0,Webster Parish,273.0
2809,0,0,Nelson County,273.0
2810,0,0,Huntingdon County,273.0
2811,0,0,Okanogan County,271.0
2812,0,0,Union County,271.0
2813,0,0,Cass County,271.0
2814,0,0,Essex County,271.0
2815,0,0,Waldo County,271.0
2816,0,0,Windham County,271.0
2817,0,0,Chesterfield County,270.0
2818,0,0,Franklin County,269.0
2819,0,0,Laurens County,269.0
2820,0,0,McKean County,268.0
2821,0,0,Coles County,268.0
2822,0,0,Broomfield County,267.0
2823,0,0,Douglas County,267.0
2824,0,0,Thomas County,267.0
2825,0,0,Chaves County,267.0
2826,0,0,Gloucester County,267.0
2827,0,0,Highland County,267.0
2828,0,0,Preble County,267.0
2829,0,0,Shenandoah County,266.0
2830,0,0,Vance County,266.0
2831,0,0,Crawford County,266.0
2832,0,0,Jackson County,266.0
2833,0,0,Siskiyou County,266.0
2834,0,0,Danville City,265.0
2835,0,0,Greenup County,265.0
2836,0,0,Coffee County,265.0
2837,0,0,Franklin County,265.0
2838,0,0,Jefferson County,264.0
2839,0,0,Auglaize County,264.0
2840,0,0,Lamar County,264.0
2841,0,0,Bulloch County,262.0
2842,0,0,Muscatine County,262.0
2843,0,0,Logan County,262.0
2844,0,0,Okeechobee County,262.0
2845,0,0,Greenbrier County,262.0
2846,0,0,Lawrence County,262.0
2847,0,0,Transylvania County,261.0
2848,0,0,Sanilac County,261.0
2849,0,0,Warren County,261.0
2850,0,0,St. Charles Parish,261.0
2851,0,0,Butler County,260.0
2852,0,0,Shawano County,259.0
2853,0,0,Grady County,259.0
2854,0,0,Delaware County,259.0
2855,0,0,Richmond County,259.0
2856,0,0,Bennington County,259.0
2857,0,0,Pickens County,259.0
2858,0,0,Gadsden County,258.0
2859,0,0,Clatsop County,258.0
2860,0,0,Guernsey County,258.0
2861,0,0,Lincoln County,256.0
2862,0,0,Christian County,256.0
2863,0,0,Dallas County,256.0
2864,0,0,Washington County,256.0
2865,0,0,Navarro County,255.0
2866,0,0,Culpeper County,255.0
2867,0,0,Boone County,255.0
2868,0,0,Delta County,255.0
2869,0,0,Marshall County,254.0
2870,0,0,Scott County,254.0
2871,0,0,Morgan County,253.0
2872,0,0,Person County,253.0
2873,0,0,Le Flore County,253.0
2874,0,0,Monroe County,253.0
2875,0,0,Polk County,252.0
2876,0,0,Nacogdoches County,252.0
2877,0,0,Pittsburg County,252.0
2878,0,0,Franklin County,251.0
2879,0,0,Dodge County,251.0
2880,0,0,Jackson County,250.0
2881,0,0,Covington County,250.0
2882,0,0,Livingston County,250.0
2883,0,0,Watauga County,250.0
2884,0,0,Hillsdale County,250.0
2885,0,0,Nez Perce County,250.0
2886,0,0,Warren County,249.0
2887,0,0,Oconto County,249.0
2888,0,0,Polk County,248.0
2889,0,0,Union County,247.0
2890,0,0,Baldwin County,247.0
2891,0,0,Greene County,246.0
2892,0,0,Scott County,246.0
2893,0,0,Okmulgee County,246.0
2894,0,0,Clark County,245.0
2895,0,0,Dare County,245.0
2896,0,0,Eddy County,245.0
2897,0,0,Halifax County with South Boston City,245.0
2898,0,0,Pettis County,245.0
2899,0,0,Upshur County,245.0
2900,0,0,Colleton County,245.0
2901,0,0,Stevens County,245.0
2902,0,0,Shelby County,244.0
2903,0,0,Bedford County,243.0
2904,0,0,Fulton County,243.0
2905,0,0,Knox County,243.0
2906,0,0,Clarion County,242.0
2907,0,0,Monroe County,242.0
2908,0,0,Bureau County,242.0
2909,0,0,Bryan County,242.0
2910,0,0,Mayes County,242.0
2911,0,0,Accomack County,241.0
2912,0,0,Cherokee County,241.0
2913,0,0,Chambers County,241.0
2914,0,0,Cocke County,241.0
2915,0,0,Lee County,241.0
2916,0,0,Clinton County,240.0
2917,0,0,Garfield County,240.0
2918,0,0,Union County,240.0
2919,0,0,Isabella County,240.0
2920,0,0,Calumet County,239.0
2921,0,0,Champaign County,239.0
2922,0,0,Roscommon County,239.0
2923,0,0,Henry County,238.0
2924,0,0,Mercer County,238.0
2925,0,0,Coos County,238.0
2926,0,0,Pike County,238.0
2927,0,0,Alexander County,238.0
2928,0,0,Fulton County,238.0
2929,0,0,Fayette County,237.0
2930,0,0,Callaway County,237.0
2931,0,0,Greene County,237.0
2932,0,0,Sequoyah County,236.0
2933,0,0,San Benito County,236.0
2934,0,0,Seneca County,236.0
2935,0,0,Cherokee County,236.0
2936,0,0,Warren County,236.0
2937,0,0,Elk County,235.0
2938,0,0,Graves County,235.0
2939,0,0,Marshall County,235.0
2940,0,0,Pasquotank County,235.0
2941,0,0,Camden County,235.0
2942,0,0,Mecklenburg County,234.0
2943,0,0,Dubois County,234.0
2944,0,0,Tift County,234.0
2945,0,0,Noble County,234.0
2946,0,0,Madison County,233.0
2947,0,0,Vernon Parish,233.0
2948,0,0,Lea County,233.0
2949,0,0,Wapello County,233.0
2950,0,0,Osage County,233.0
2951,0,0,Claiborne County,233.0
2952,0,0,Montrose County,232.0
2953,0,0,Woodford County,232.0
2954,0,0,Coshocton County,232.0
2955,0,0,Marshall County,232.0
2956,0,0,Vilas County,232.0
2957,0,0,Door County,231.0
2958,0,0,Clinton County,231.0
2959,0,0,DeKalb County,231.0
2960,0,0,Mississippi County,231.0
2961,0,0,Huron County,230.0
2962,0,0,Harrison County,230.0
2963,0,0,Lee County,230.0
2964,0,0,Putnam County,230.0
2965,0,0,Gilmer County,229.0
2966,0,0,Yadkin County,229.0
2967,0,0,Cheatham County,229.0
2968,0,0,Stone County,229.0
2969,0,0,Webster County,228.0
2970,0,0,Colquitt County,228.0
2971,0,0,La Plata County,228.0
2972,0,0,Independence County,228.0
2973,0,0,Johnson County,228.0
2974,0,0,Mecosta County,228.0
2975,0,0,Logan County,227.0
2976,0,0,Phelps County,227.0
2977,0,0,Buffalo County,226.0
2978,0,0,Douglas County,226.0
2979,0,0,Jasper County,226.0
2980,0,0,Louisa County,226.0
2981,0,0,Snyder County,225.0
2982,0,0,Crittenden County,225.0
2983,0,0,Emmet County,225.0
2984,0,0,Petersburg City,225.0
2985,0,0,Medina County,224.0
2986,0,0,Union County,224.0
2987,0,0,Lincoln County,224.0
2988,0,0,Tooele County,224.0
2989,0,0,Dorchester County,223.0
2990,0,0,Jasper County,223.0
2991,0,0,St. John the Baptist Parish,223.0
2992,0,0,Clare County,223.0
2993,0,0,Lincoln County,223.0
2994,0,0,Avoyelles Parish,223.0
2995,0,0,Knox County,223.0
2996,0,0,Whitley County,223.0
2997,0,0,Pontotoc County,223.0
2998,0,0,Scotland County,222.0
2999,0,0,Defiance County,221.0
3000,0,0,Morrow County,221.0
3001,0,0,Chester County,221.0
3002,0,0,Chilton County,220.0
3003,0,0,Clarendon County,220.0
3004,0,0,Clinton County,219.0
3005,0,0,Brown County,219.0
3006,0,0,Orange County,218.0
3007,0,0,Rhea County,218.0
3008,0,0,Wexford County,218.0
3009,0,0,Cooke County,217.0
3010,0,0,Fannin County,217.0
3011,0,0,Lawrence County,216.0
3012,0,0,Gratiot County,216.0
3013,0,0,Marshall County,215.0
3014,0,0,McClain County,215.0
3015,0,0,Newberry County,215.0
3016,0,0,Jackson County,215.0
3017,0,0,Hill County,215.0
3018,0,0,Brown County,215.0
3019,0,0,Apache County,214.0
3020,0,0,Jefferson County,214.0
3021,0,0,Miller County,214.0
3022,0,0,Wharton County,214.0
3023,0,0,Branch County,214.0
3024,0,0,Dyer County,214.0
3025,0,0,Pulaski County,214.0
3026,0,0,Hancock County,213.0
3027,0,0,Union County,213.0
3028,0,0,Jackson County,213.0
3029,0,0,McKinley County,213.0
3030,0,0,Natchitoches Parish,213.0
3031,0,0,Alcorn County,212.0
3032,0,0,Escambia County,212.0
3033,0,0,Wilson County,212.0
3034,0,0,Schoharie County,212.0
3035,0,0,Logan County,212.0
3036,0,0,Sagadahoc County,212.0
3037,0,0,Iberville Parish,212.0
3038,0,0,Randolph County,211.0
3039,0,0,Howell County,211.0
3040,0,0,Calloway County,211.0
3041,0,0,Alpena County,210.0
3042,0,0,Cleburne County,210.0
3043,0,0,Effingham County,210.0
3044,0,0,Obion County,210.0
3045,0,0,Williamsburg County,210.0
3046,0,0,Liberty County,209.0
3047,0,0,Isle of Wight County,209.0
3048,0,0,Botetourt County,209.0
3049,0,0,Silver Bow County,209.0
3050,0,0,Fannin County,208.0
3051,0,0,Green County,208.0
3052,0,0,Kendall County,208.0
3053,0,0,Lawrence County,208.0
3054,0,0,Muhlenberg County,208.0
3055,0,0,Hopkins County,208.0
3056,0,0,Scotts Bluff County,207.0
3057,0,0,Perry County,207.0
3058,0,0,Jackson County,207.0
3059,0,0,Cass County,206.0
3060,0,0,Coffee County,206.0
3061,0,0,Lafayette County,206.0
3062,0,0,Laclede County,205.0
3063,0,0,Marion County,205.0
3064,0,0,Hoke County,205.0
3065,0,0,Montgomery County,204.0
3066,0,0,Marshall County,204.0
3067,0,0,Perry County,204.0
3068,0,0,Carroll County,204.0
3069,0,0,Bladen County,203.0
3070,0,0,Harris County,203.0
3071,0,0,St. Bernard Parish,203.0
3072,0,0,Cheboygan County,203.0
3073,0,0,Lafayette County,203.0
3074,0,0,Marion County,203.0
3075,0,0,Iroquois County,203.0
3076,0,0,Ware County,203.0
3077,0,0,Hot Spring County,202.0
3078,0,0,Huntington County,202.0
3079,0,0,Williams County,202.0
3080,0,0,Preston County,202.0
3081,0,0,Addison County,202.0
3082,0,0,Carter County,202.0
3083,0,0,Wabash County,202.0
3084,0,0,Beauregard Parish,202.0
3085,0,0,Warren County,201.0
3086,0,0,Dunn County,201.0
3087,0,0,Union County,201.0
3088,0,0,DeSoto County,201.0
3089,0,0,Montgomery County,200.0
3090,0,0,White County,200.0
3091,0,0,Murray County,200.0
3092,0,0,Marion County,199.0
3093,0,0,Box Elder County,199.0
3094,0,0,Clark County,199.0
3095,0,0,Lincoln County,199.0
3096,0,0,McCurtain County,198.0
3097,0,0,Marshall County,198.0
3098,0,0,Lumpkin County,197.0
3099,0,0,Val Verde County,197.0
3100,0,0,Gallia County,197.0
3101,0,0,Stoddard County,197.0
3102,0,0,Jackson County,197.0
3103,0,0,Iosco County,196.0
3104,0,0,Barry County,196.0
3105,0,0,Iron County,196.0
3106,0,0,Fremont County,196.0
3107,0,0,Greene County,196.0
3108,0,0,Prince George County,196.0
3109,0,0,Bingham County,196.0
3110,0,0,Franklin County,196.0
3111,0,0,Cass County,196.0
3112,0,0,Harlan County,195.0
3113,0,0,Marion County,195.0
3114,0,0,Matagorda County,195.0
3115,0,0,Boyle County,195.0
3116,0,0,Bolivar County,195.0
3117,0,0,Marion County,194.0
3118,0,0,Adams County,194.0
3119,0,0,Amherst County,194.0
3120,0,0,Caroline County,194.0
3121,0,0,Panola County,194.0
3122,0,0,Lincoln County,193.0
3123,0,0,Maverick County,193.0
3124,0,0,Gladwin County,193.0
3125,0,0,Taylor County,193.0
3126,0,0,Adams County,192.0
3127,0,0,Wyoming County,192.0
3128,0,0,Atascosa County,192.0
3129,0,0,Madison County,192.0
3130,0,0,Oconee County,191.0
3131,0,0,Ottawa County,191.0
3132,0,0,Gibson County,190.0
3133,0,0,Webster County,190.0
3134,0,0,Washington County,189.0
3135,0,0,Evangeline Parish,189.0
3136,0,0,Chippewa County,189.0
3137,0,0,Monroe County,189.0
3138,0,0,Jasper County,189.0
3139,0,0,Juneau County,188.0
3140,0,0,Steuben County,188.0
3141,0,0,Pike County,187.0
3142,0,0,Ashe County,187.0
3143,0,0,Putnam County,187.0
3144,0,0,Mason County,187.0
3145,0,0,Tazewell County,187.0
3146,0,0,Madison County,186.0
3147,0,0,Platte County,186.0
3148,0,0,Randolph County,186.0
3149,0,0,Park County,186.0
3150,0,0,Miami County,186.0
3151,0,0,Weakley County,186.0
3152,0,0,Warren County,185.0
3153,0,0,Logan County,185.0
3154,0,0,Upson County,185.0
3155,0,0,White County,185.0
3156,0,0,Orleans County,185.0
3157,0,0,Lincoln County,184.0
3158,0,0,Mingo County,184.0
3159,0,0,Caledonia County,184.0
3160,0,0,Pulaski County,184.0
3161,0,0,Aransas County,184.0
3162,0,0,Jefferson Davis Parish,184.0
3163,0,0,Elko County,184.0
3164,0,0,Morehouse Parish,184.0
3165,0,0,Carroll County,183.0
3166,0,0,Adams County,183.0
3167,0,0,Lincoln Parish,183.0
3168,0,0,Delta County,183.0
3169,0,0,Lincoln County,183.0
3170,0,0,Wythe County,183.0
3171,0,0,Staunton City,182.0
3172,0,0,Bell County,182.0
3173,0,0,Grayson County,182.0
3174,0,0,Monroe County,182.0
3175,0,0,Whitley County,182.0
3176,0,0,Adams County,182.0
3177,0,0,Carroll County,182.0
3178,0,0,De Soto Parish,182.0
3179,0,0,Hardin County,182.0
3180,0,0,Waller County,181.0
3181,0,0,Gillespie County,181.0
3182,0,0,Fayette County,180.0
3183,0,0,Dunklin County,180.0
3184,0,0,McDonough County,179.0
3185,0,0,Garrett County,179.0
3186,0,0,McNairy County,179.0
3187,0,0,Kittitas County,179.0
3188,0,0,Giles County,178.0
3189,0,0,Vernon County,178.0
3190,0,0,Summit County,177.0
3191,0,0,Santa Cruz County,177.0
3192,0,0,Clinton County,177.0
3193,0,0,Sumter County,177.0
3194,0,0,Lincoln County,176.0
3195,0,0,Orange County,176.0
3196,0,0,Antrim County,176.0
3197,0,0,Haralson County,175.0
3198,0,0,Crook County,175.0
3199,0,0,Garvin County,175.0
3200,0,0,Sioux County,175.0
3201,0,0,Caroline County,175.0
3202,0,0,Jim Wells County,174.0
3203,0,0,Hocking County,174.0
3204,0,0,Montgomery County,174.0
3205,0,0,Morton County,174.0
3206,0,0,Charlevoix County,174.0
3207,0,0,Boone County,173.0
3208,0,0,Benton County,173.0
3209,0,0,Curry County,173.0
3210,0,0,Mineral County,173.0
3211,0,0,Lincoln County,172.0
3212,0,0,Oktibbeha County,172.0
3213,0,0,Copiah County,171.0
3214,0,0,Curry County,171.0
3215,0,0,Ouachita County,171.0
3216,0,0,Lake County,171.0
3217,0,0,Charlottesville City,171.0
3218,0,0,Marion County,171.0
3219,0,0,Saline County,171.0
3220,0,0,Boone County,170.0
3221,0,0,Sweetwater County,170.0
3222,0,0,Trempealeau County,170.0
3223,0,0,Lewis County,170.0
3224,0,0,Poinsett County,170.0
3225,0,0,Jo Daviess County,170.0
3226,0,0,Stephens County,169.0
3227,0,0,Jones County,169.0
3228,0,0,Ogemaw County,169.0
3229,0,0,Van Wert County,169.0
3230,0,0,Hardin County,169.0
3231,0,0,Wayne County,169.0
3232,0,0,Bryan County,168.0
3233,0,0,Martin County,168.0
3234,0,0,Geneva County,168.0
3235,0,0,Yates County,168.0
3236,0,0,Tillamook County,168.0
3237,0,0,Woodford County,168.0
3238,0,0,Chambers County,168.0
3239,0,0,Hardeman County,168.0
3240,0,0,Goochland County,167.0
3241,0,0,Manistee County,167.0
3242,0,0,Codington County,166.0
